name,playtimes,retention_rate1,retention_rate2,retention_rate3,retention_rate4
史上最强炼气期（尖儿播讲）,1019749702,0.5915284778112146,0.46360569375345834,0.4185586201856414,0.368677305201564
诡异修仙世界（双播诡秘新玄幻）,148336214,0.5947676155412783,0.4368603607513219,0.37719679140031503,0.3395301513099422
七界传说|大型热血古典仙侠|玄幻多人有声剧,66616862,0.3661654106090482,0.18243817501326756,0.129694165329105,0.11596969901852457
万古天帝|超人气玄幻精品有声剧|暮玖/阑珊梦领衔,527953569,0.5359530569421056,0.4636529790953617,0.42105450221390034,0.3775012666447858
雪中悍刀行 | 下部 | 同名影视原著|热血侠义&朝堂江湖,21211479,0.0,0.0,0.0,0.0
重生之都市狂仙（VIP免费）,552185128,0.6440636984980255,0.5445230794154912,0.4259269237061355,0.38227799575057336
修真界败类,268775910,0.7430827605761823,0.41106800708667085,0.38203418814513346,0.35450299603892316
凡人修仙传|仙界篇|忘语|仙侠修真|北冥有声多人剧,178572278,0.34137726225011156,0.22980644007398313,0.2097311684541923,0.1995599830110236
九鼎记,24862214,0.591779677045629,0.5061670057201482,0.4658422610312355,0.0
极品女仙,244839410,0.5598506500823835,0.4888657051389029,0.45139372483051626,0.4476716818738643
炼气3000层，开局收女帝为徒|玄幻 | 师尊有点帅,56812930,0.6471467337936068,0.5312598073648623,0.4128607218583289,0.2526034276160998
皓玉真仙丨奇幻仙侠&幻想修仙丨杀伐果断&智商在线丨精品双播,20256818,0.3661727046274706,0.2830383440207959,0.23822101324626077,0.1984053683793872
我有一只炼妖壶|轻松幽默|免费长篇玄幻|多人有声剧,94815549,0.5841366849805247,0.4857851200149899,0.42211383013510784,0.37780539828903237
烂柯棋缘|灵异&仙侠&新版聊斋志异|元宝&琮四精品双播,56088530,0.6523928714968494,0.5586069417189184,0.5278908820951381,0.4698348746406692
剑卒过河 | 起点仙侠霸榜之作&朱宇演播丨有声剧,76451665,0.5783470674530325,0.44756600250299544,0.39579312510500836,0.35556052763752094
【燃番啦】太监能有什么坏心思｜爆笑反套路修仙｜VIP免费丨多人有声剧,16500162,0.4816143057385345,0.31385819055713,0.21120610217542174,0.13238260652531744
修真世界丨超人气奇幻修仙丨热血爆笑丨大神方想丨多人有声剧,50649585,0.4902196404169751,0.3847142630516346,0.2991300344083935,0.23370357026225602
飞天,101228975,0.6491300344654479,0.38540255131977624,0.33690859220821595,0.3358341871235328
太莽|仙子很凶|热血爆笑多人有声剧|嗨扬演播,52561364,0.5810469162724197,0.3974314695000147,0.31497102024848417,0.2637149973483197
赤心巡天丨起点仙侠榜一作品丨双商在线&群像爽文丨VIP免费,14247008,0.4071433540738229,0.29377953240738147,0.2301236352819158,0.19136800068450813
一念永恒|阅文听书,24489804,1.1326438991707986,0.571545632231073,0.6182233158966702,0.5669671849928051
仙逆丨边江工作室制作丨耳根原著丨徐宇隆演播,11746789,0.32879772394140605,0.13623672179379562,0.01597545314278092,0.0
西游天殇 | 万古妖圣孙悟空 | 西游记后传 | 山海经,22130124,0.2972143634787008,0.2344612279990227,0.19617603489753957,0.17482957108595082
大苍守夜人丨搞笑&爽文丨儒道流丨多人有声剧,21055969,0.489139335220906,0.3594069052088977,0.2196442774787509,0.024219985030326904
升邪丨热血爆爽&凡人修仙丨半坛醋多人有声剧,60258446,0.46080229069453227,0.27962392051331625,0.19650363762020245,0.1469979935132132
大周仙吏|爆笑穿越&轻松修仙丨浩纬领衔精品有声剧,126380767,0.5794190989101253,0.47697784987795033,0.4196584664562279,0.3502527369756814
百炼成仙 | 废品变法宝，凡人来修仙,80711548,0.5011922578144682,0.34086441270416223,0.2979808008078295,0.2769378083446397
官方救世主【牛大宝爆笑演播】,154789784,0.2862301068762647,0.20427259589010688,0.17581068386640675,0.16793267928860234
妖魔哪里走丨爆笑捉鬼+穿越系统悬疑丨半坛醋VIP多人有声剧,65039997,1.2519528982224415,1.4416821871654704,1.6630471185564761,1.9361092374653095
我从娘胎就开始修炼丨搞笑修仙【会员免费】,11987576,0.4196199197420997,0.18303428841975017,0.08194531045051669,0.025425272579720465
大荒扶妻人丨爆笑穿越&修仙&多女主丨多人有声剧,13808498,0.42947138644477556,0.2588291676830693,0.1756715781157536,0.11649690663246008
暗河传|魏超&凌飞主役多人有声剧|周木楠，少年歌行姊妹篇|热播动画原著,4421939,0.17255715877493463,0.0,0.0,0.0
【燃番啦】原来我是世外高人丨《王牌对王牌》推荐丨爆笑修仙丨紫襟剧社制作有声剧,32955671,0.488651690720563,0.3673999709836433,0.28895915445240156,0.2455698531222077
小妖不上天（精品双播爆笑修仙）,304712875,0.4003442638527647,0.3178583033061409,0.26382518105782266,0.23597300361856066
我不可能是剑神|爆笑仙侠多人有声剧,24666251,0.5101349811758445,0.3927943151687461,0.3217222864966392,0.2711410971275461
【燃番啦】这个人仙太过正经｜修仙&爆笑｜言归正传原著｜精品多人有声剧,42727439,0.5049133582413359,0.3709271329799438,0.3112417848554466,0.26741417458419514
万古最强宗|阅文听书,28448295,0.574592432313141,0.570878736471785,0.5606141460748182,0.5566422069645938
【正宗修真】大道争锋,21701048,0.42068497939035904,0.32923036181688825,0.27414843594496013,0.24163026841217444
【燃番啦】平平无奇大师兄丨修仙搞笑轻小说丨安可&司徒领衔,25339599,0.45345960025572657,0.33303160542490856,0.25968257643787734,0.2189728897271869
无极魔道,76540320,0.4058064307125778,0.3072129615300173,0.25311791434377795,0.20498682139257168
百炼飞升录|热血|修仙|会员免费,58001755,0.6007473283532563,0.44795318099463305,0.2998709180556014,0.2719876442693329
烂柯棋缘|影视级古典仙侠大制作|奇幻多人有声剧|凡夫声舍出品,23056229,0.6060698818693576,0.44185728211029474,0.3665859329081059,0.32520523224875686
弃宇宙丨鹅是老五作品丨多人有声剧,65875894,0.6111561689547865,0.5087060503186045,0.41951138290173573,0.3747547393414159
邪医丨全免费丨离奇曲折的修仙之路,53921050,0.6226363762615811,0.5008359832100772,0.45949600712391825,0.4350028340827735
【有声大赛】我能无限开挂|免费|冠军作品老道演播,66098316,0.4667530737511013,0.3435176137075376,0.2865749645605037,0.2110302972772193
一剑斩破九重天丨搞笑&修仙丨叨马澹丨多人精品有声剧,8779508,0.31139475596673166,0.1714545575324555,0.1233290943726305,0.08433595957964678
麻衣道祖｜仙侠｜小崩&荭鸶播，御风楼主人著,72978452,0.5863408242462789,0.45778252078299136,0.37708372614922386,0.3295553572238227
道君|阅文听书,47434316,0.6844265541022025,0.3274446223565369,0.29719766834971295,0.28619211278888435
仙逆 （纯净版）| 《凡人修仙传》同款仙侠 | 耳根大神,7344298,0.5156610655563487,0.3706895531689155,0.32777078789360825,0.2981336790148777
一块板砖闯仙界 | 又名:神通板砖,82248647,0.510500283242818,0.38956552759091195,0.31667904016827225,0.2761491947388751
叩问仙道丨热血玄幻丨凡人流丨多人有声剧,8302769,0.44582325401058615,0.23324696057768754,0.1468697909521537,0.11949367061788478
一代龙尊 |免费多人有声剧|赘婿 |玄幻,53053385,0.6386216028417347,0.49835747564417643,0.40685205720364603,0.3481180066042048
大泼猴丨暗黑西游第一神作丨有声剧丨林峯 蒋梦婕 吴克群主演影视原著|心机取经路逆天孙行者,7417298,0.42413104805398033,0.32592475856245207,0.2695499639975777,0.22429413692825884
一念永恒（第一季）|胡良伟&姜广涛主役多人有声剧|耳根力作,7841528,0.5043057694978926,0.5144742788905083,0.013314066429354801,0.0
九棺|热血&爆爽&仙侠丨张老道领衔多人有声剧,63686895,0.4984763439105141,0.3192417814761303,0.26086414146299197,0.22749307566442387
《掠天记》修仙魔头复仇记,30678606,0.6076529476504259,0.50903276239519,0.4537923047106678,0.3863557822080876
觅仙路(最类似凡人修仙传的书),51347588,0.3091692796947658,0.21337070220897475,0.17972902699873464,0.15338410867972763
混沌丹神,40267796,0.4519813439677301,0.37345460736549846,0.2924306046676096,0.238684828304259
搬山丨追马领衔多人有声剧丨仙侠经典,20715265,0.2898641095256813,0.19674822837173947,0.14270498135730608,0.10739833048069786
【燃番啦】我在斩妖司除魔三十年丨十二天王作者丨多人精品剧,33006552,0.47248011899027287,0.31833462787497724,0.24184073834201866,0.19110254229540288
我当鸟人的那几年（大百科播讲）,21584733,0.5652365147001981,0.28740947974723213,0.0,0.0
凡女仙葫,24826056,0.6439984892220845,0.5585469013783748,0.4610773181580452,0.1543304823284507
我师兄实在太稳健了丨爆笑多人有声剧,11357978,0.6043658578683412,0.4504020491826526,0.36274171368652725,0.33116689477680455
独步天下丨精品多人有声剧,26009537,0.45083539423058966,0.3476264555230363,0.3078040737961926,0.2810454695310154
飞剑问道｜多人有声剧｜东方仙侠丨我吃西红柿力作,8907858,0.47881862143300585,0.3384386668071649,0.2791754954149755,0.24201000922971844
原来我是修仙大佬,28076098,0.5741215990386693,0.4658176039913039,0.40838411040489314,0.3349325097547928
我师兄实在太稳健了（卧龙残雪演播）,42513494,0.582426486470769,0.47011247704973874,0.3970963765587485,0.36747613068979557
法相仙途（众书迷热捧的修仙巨作）,206733100,0.44890350865801587,0.3378748895677221,0.28868851416614705,0.2625002402445364
飞剑问道｜华音流逝演播,19279741,0.507352877367578,0.4042215540430474,0.36296840485542065,0.11539372252635202
有请小师叔丨南瓜楠少演播丨搞笑&修仙丨精品有声剧,50503902,0.5702778599647739,0.4600568437382684,0.3711018738450988,0.2685850983387098
洪荒之人族崛起 | 脑洞爆笑 | 多人有声剧,17315324,0.5709273363031087,0.42120178078578285,0.329069256753338,0.28425057698781664
万古最强赘婿|热血玄幻|最佳女婿|上门龙婿|VIP免费有声,8481218,0.38907134064045723,0.24010415565380674,0.1403979121422615,0.10418943374001623
仙王的日常生活（多人爆笑有声剧）,20074608,0.2498684826573019,0.18514175664701246,0.14053702793497058,0.10120912683517957
尘缘 | 杨颖&马天宇主演影视原著 | 网文大神烟雨江南仙侠力作 | 雪月之下领衔,1372412,0.3133827018821012,0.05373063260675102,0.0,0.0
无仙 | 长篇古典仙侠 | 逸凡多人有声剧,17870364,0.39629675516016716,0.2615336360692731,0.1653059148745202,0.13014241501477927
《灵飞经》 | 大斌小说,9577140,0.5673410356942459,0.20778616040453615,0.0,0.0
【我滴神呀】大唐：我真没想当神仙丨爆笑多人有声剧丨穿越爽文丨爆款迪化流神作,16890376,0.3691415233640166,0.23578591578579403,0.15990968394649357,0.10567779009208965
寸芒（我吃西红柿力作）,12938178,0.4446176306139877,0.3577870028142153,0.3183068092323262,0.026909688789488993
惟我独仙|唐家三少经典仙侠作品 多人有声剧,6887434,0.4015940663073788,0.25053812355943705,0.18934394944591004,0.16119130412121
在洪荒悠闲种田的日子|多人有声剧|爆笑&仙侠&玄幻&历史,13979193,0.41931308159903147,0.3035688699807476,0.22840559268318614,0.17219091773634929
《灭运图录》修仙五星推荐,9092309,0.48485906093558023,0.39041428894367325,0.318438054865813,0.2617830426341374
九玄天帝（精品多人有声剧）,49501645,0.43989170407305095,0.2720305820283339,0.20930419289427482,0.17790196436832723
我是仙凡 |酱油君领衔多人有声剧 |仙侠大作,28362652,0.6240725291252801,0.46613067608131553,0.36989973811684806,0.3129007954939532
陪师姐修仙的日子|爆笑仙侠多人剧,37111358,0.5154434859904549,0.3683518011591477,0.2782621681908018,0.2353324168927979
