name,playtimes,retention_rate1,retention_rate2,retention_rate3,retention_rate4
【新民间剧场】我的老千江湖｜ 有声的紫襟｜免费版 | 魔幻千手,443835292,0.6960020945959852,0.6348836836364801,0.6146201628721414,0.5688160526615641
九星天辰诀,443704791,0.6961776637272983,0.6028893210749913,0.5274981843396579,0.49743633609480126
《校花的贴身高手》下 丸子演播,432968614,0.7583320112055211,0.8217192039313461,0.7768109266918204,0.733113894556882
雪域兵王【免费畅爽热血军文】,429224579,0.6145153266324193,0.49975220047712604,0.40731961119910143,0.3546688217622518
神医赘婿（免费版）,428212888,0.6385557743863589,0.5101067916385551,0.37578634303049013,0.23939941013381352
武炼巅峰（下）多人合播丨VIP免费,423602023,0.8432030641744158,0.8403237838796873,0.8068704718369392,0.7669889894277634
我的微信连三界（爆笑红包系统文）,422473531,0.602992312350056,0.4667350727905951,0.41493199333791,0.3803377573388758
《行走阴阳：道士传奇（付费版）》紫襟故事,420281147,0.3564819320691534,0.29360245550088904,0.39048014583940666,0.3586639832482527
神墓（辰东神作，头陀渊演播 | 精品多人有声剧）,419733137,0.5619123043669705,0.4045064940197514,0.35468142551118814,0.2982505816880415
探龙 | 奇门遁甲，玄术江湖（有声的紫襟）| 奇门六甲,418780818,0.38262479987726744,0.28423677549487525,0.24787126116808067,0.21665619476899087
带着仓库到大明,418181571,0.4910090780345355,0.35842576423183076,0.31826212259258946,0.2793539396691173
鬼藏人,404069612,0.577686961876826,0.45073491262065213,0.3365991734934953,0.0
我看事儿的那些年|东北大仙|听三集必上瘾|VIP免费有声小说,403879060,0.4650698879795674,0.37782355546002083,0.332788844161169,0.300865271438144
道士不好惹| 古井观传奇| 嘉伟演播| 紫袍道士绝代道人,402080891,0.4839758906174343,0.4505462713009179,0.394828224500821,0.35208310301110307
全职法师丨玄幻魔法丨多人有声剧|我独自成为散人,401244547,0.6124149408291761,0.5297767662018739,0.6467639293550634,0.6311661351120772
修仙狂徒|热血玄幻 仙侠爽文|修仙升级|完本版,399088523,0.6239725880033086,0.5173871807347937,0.4631385278600747,0.40159658522515995
神秘复苏|恐怖灵异火爆神作&惊悚鬼故事|老K演播,397965019,0.4801710339632933,0.39054475328007776,0.37234598029108973,0.33758032126955073
星辰变 | VIP免费有声小说,397262890,0.5950356284873386,0.6282092176315233,0.6281369543057668,0.5740382745435698
老衲要还俗（下）VIP免费有声小说,395667088,0.749052598473234,0.6641100953248774,0.6205682550701641,0.5969136028401798
全球高武|都市异能排行榜第一神书（尖儿播讲）,387518329,0.7369112898272921,0.539842794188098,0.5454726125054075,0.5265981904201942
万界毒尊｜玄幻版赘婿（免费有声小说）,385872319,0.5659513458676475,0.4263511765094791,0.3508780310317757,0.3104725930641671
【免费】都市逍遥仙帝 | 重生逆袭丨修真爽文丨爆款,384078264,0.6377857913271682,0.5027309493734627,0.42150864975689584,0.3545299256810748
大主宰|天蚕土豆东方玄幻经典代表作热播动漫原著|头陀渊,382802315,0.6182898015442563,0.5078211689317217,0.45391074822634386,0.4235148856946116
